,values
2130,93960.37785006408
2131,106899.46129893512
2132,113062.76582004689
2133,105700.01728965901
2134,103604.54546434898
2135,92421.01609135605
2136,94171.31119794492
2137,101557.94454636425
2138,102333.15173259657
2139,93198.64128622971
2140,97851.83955912571
2141,99160.57277085446
2142,92714.72832912672
2143,95182.47772248462
2144,103684.18014498241
2145,97972.35694031883
2146,99249.79170356132
2147,89768.08554115891
2148,91616.76886074804
2149,89879.21019571554
2150,87328.05945479777
2151,89557.5033232458
2152,99399.03790029511
2153,106471.44982873835
2154,95063.01373119466
2155,87026.87772498652
2156,79713.36719234474
2157,93614.98566522636
2158,88650.51067594718
2159,74753.59255649708
2160,81648.98709985055
2161,84643.55912841205
2162,93364.08734283783
2163,85996.39107199572
2164,80232.49688916467
2165,75293.85389319248
2166,88208.90887995437
2167,78861.68549518846
2168,77548.84246679209
2169,80070.35464634374
2170,81382.6869402416
2171,81937.70371580776
2172,97263.17814847082
2173,94172.80350030772
2174,84644.70030080713
2175,75452.42099452391
2176,81849.89728319831
2177,88238.22025203239
2178,80613.28137870319
2179,66339.86415136606
2180,70317.2250188943
2181,68778.35005400516
2182,75328.99881087057
2183,76158.655082779
2184,72200.335035773
2185,75157.87083296664
2186,74599.92531426065
2187,83162.87597544584
2188,76601.7651415877
2189,71273.2082769163
2190,67041.56547094695
2191,69483.5307523571
2192,71253.59288008325
2193,69445.94388535805
2194,60430.23507147841
2195,52652.72224694863
2196,60163.20073102787
2197,66665.95216820575
2198,62836.7362261489
2199,68725.90400519036
2200,62874.785946287215
2201,60379.369107518345
2202,64750.61799656227
2203,64066.04224313423
2204,62819.00416277908
2205,57557.9919355344
2206,60823.500635324046
2207,59978.93730024062
2208,55308.35011371598
2209,50112.44057457708
2210,49556.68163794279
2211,49602.567940542474
2212,50440.012913553044
2213,48840.59995013848
2214,46822.17721206322
2215,45126.650400212035
2216,46979.02058446221
2217,52009.57982971147
2218,51753.781648227945
2219,49744.7755774688
2220,46863.65842961334
2221,48370.963618313894
2222,47212.186843480915
2223,48597.4105265867
2224,48181.97589341551
2225,48704.010392695665
2226,50178.756257116795
2227,55101.07170959003
2228,59061.785824557766
2229,56351.95625913702
2230,55666.3430762589
2231,59315.25377989188
2232,59184.23442057334
2233,54286.386342668906
2234,51153.349403427914
2235,42659.33991931379
2236,44649.624378612265
2237,44743.264356821775
2238,41592.75072146021
2239,40696.204190701246
2240,39004.316362151876
2241,42649.875370638445
2242,46969.316628990695
2243,45910.96302492544
2244,46184.63691385649
2245,44336.12915925123
2246,43876.388308335096
2247,41263.90154623799
2248,40556.7896330636
2249,37722.03760140017
2250,37117.13642973825
2251,38511.48949200474
2252,39194.50112103112
2253,40612.39585158788
2254,36338.537647226825
2255,36042.343559002504
2256,37216.107199275866
2257,41695.025304785
2258,40914.89431877807
2259,40183.76192372106
2260,37719.91486114077
2261,39374.7265571896
2262,39517.41300770827
2263,39049.0056307707
2264,38568.83539991453
2265,37900.60315043852
2266,36820.94234151393
2267,36373.81024852954
2268,32909.530066104606
2269,33777.89043672755
2270,32926.12893730588
2271,33744.11811801419
2272,35034.55267028883
2273,33921.71007941477
2274,31255.963285395876
2275,30446.129896210507
2276,31525.567258791998
2277,33908.30329882912
2278,32610.750384481624
2279,33732.25950137712
2280,31044.90225389041
2281,33104.933893140405
2282,35320.32458265312
2283,35817.764023739845
2284,33752.241988630965
2285,32448.95927162841
2286,33006.17060949281
2287,34782.074263045564
2288,61950.54802943766
2289,57402.66480617784
2290,47362.965243710205
2291,50230.30852055922
2292,46032.66147964634
2293,40763.445579519495
2294,33734.302439371124
2295,30657.957029463723
2296,32525.77693229355
2297,33112.59491061792
2298,31006.373720159754
2299,28080.295975983143
2300,28888.83656846918
2301,31741.767556188628
2302,33981.306411208585
2303,34069.79116307385
2304,31984.334522070363
2305,30456.137100290507
2306,31661.965290797874
2307,31572.58675356023
2308,32054.927606035024
2309,31408.928267696872
2310,29228.937863111496
2311,30750.990510456264
2312,33039.89504684694
2313,30358.538929717615
2314,28635.831466274336
2315,26154.71519346349
2316,30219.651067031547
2317,30821.775119857863
2318,32228.226205557585
2319,30997.148578280583
2320,28004.10077298805
2321,28199.185390962288
2322,30985.33784300275
2323,29553.381953284144
2324,28940.500555083156
2325,27775.004429504275
2326,29490.194519547746
2327,29990.23551448621
2328,28073.40106025338
2329,25653.477164544165
2330,24416.71761597134
2331,25640.373632567003
2332,28532.90250437334
2333,27372.210475170985
2334,26497.162674708292
2335,24237.65729288757
2336,25450.891133623198
2337,27649.666991481557
2338,27103.05339446105
2339,56283.980689477175
2340,50562.653035005555
2341,44896.468745918944
2342,36861.84898275323
2343,32508.986535655335
2344,30613.140077220276
2345,27649.20413834229
2346,28602.31451481022
2347,29522.69000201486
2348,28167.775219304487
2349,26592.01564735174
2350,26275.20065375045
2351,28312.21731966175
2352,28476.019449602813
2353,29066.364688057452
2354,27880.487063897774
2355,26532.961970962584
2356,27014.281354440376
2357,27838.41530958377
2358,25871.62463721633
2359,26019.498234985396
2360,24535.862398199737
2361,26312.803481202573
2362,27103.468366241083
2363,25657.24383147061
2364,24280.989922994748
2365,24624.55463595502
2366,26061.394424315542
2367,26846.12202080898
2368,26306.96195537597
2369,26633.927797134966
2370,25310.502988347784
2371,25568.391989184543
2372,26383.69981377572
2373,24921.8021140825
2374,23604.362475199625
2375,22276.181451395154
2376,25049.246331911534
2377,26786.701253999025
2378,28255.924801655114
2379,28791.41396288015
2380,30812.103085292503
2381,59652.865243854
2382,55325.268193978816
2383,47644.47571510263
2384,35769.35596955381
2385,31392.520921932533
2386,31535.14353063889
2387,32308.507284540683
2388,29022.45748163946
2389,26823.713544687256
2390,25062.605231137946
2391,28742.590936914086
2392,34442.5954260733
2393,31757.664167454466
2394,28302.337799206376
2395,24446.100810088217
2396,27981.468850523233
2397,30225.811801919714
2398,28471.518601834774
2399,26029.281992722303
2400,24047.472534008324
2401,27459.897204382345
2402,29496.993672559038
2403,30165.832419252023
2404,28145.57422907278
2405,25947.085659369826
2406,26300.338367348537
2407,27334.224596844986
2408,26013.49710462801
2409,25045.367941813543
2410,24209.85418362543
2411,29179.604102646932
2412,30018.45359552838
2413,28061.478601804003
2414,27364.91654811427
2415,26458.570299165323
2416,27168.363568456843
2417,31204.634468296543
2418,29651.570660620928
2419,28698.093193732202
2420,26159.662933917716
2421,27542.28506317176
2422,28996.282338591293
2423,29422.84140755795
2424,29536.479833474383
2425,29224.51681760885
2426,31837.929285984486
2427,32746.38231473975
2428,32170.321681790054
2429,32269.994711263105
2430,30293.77141112648
2431,29865.75994092971
2432,31845.989314788952
2433,33411.837445380166
2434,32077.639330765232
2435,30969.3773899246
2436,32422.19359181635
2437,33633.94311041571
2438,32610.495017232373
2439,29656.278994278982
2440,27472.649606391788
2441,30162.959537697956
2442,31988.77152802609
2443,34857.16819477826
2444,34420.02734542079
2445,33165.72725891508
2446,32940.66891006008
2447,35944.809230241925
2448,36126.135937662795
2449,36900.90421143547
2450,36684.8794790227
2451,37606.819090629
2452,42396.16800850816
2453,38676.66422091052
2454,36237.58778150752
2455,38044.16742587648
2456,38333.626202901825
2457,41153.45521093719
2458,37398.88630792685
2459,36750.2534948308
2460,30954.502247655764
2461,33959.903443630785
2462,36300.08891576156
2463,37607.36174603365
2464,37925.78874539584
2465,36027.67590262368
2466,38499.423389477655
2467,41142.953232811764
2468,43810.00878398307
2469,45056.26480213739
2470,41293.95507938415
2471,45336.115386409685
2472,59791.880790164694
2473,58735.7456890773
2474,60650.24991716072
2475,57588.84349133447
2476,61229.853770693764
2477,65811.87640308775
2478,64556.42716396041
2479,63061.25191959925
2480,57846.493085375056
2481,62348.745373284444
2482,66467.5956573505
2483,65915.33205994032
2484,66622.93874716014
2485,63897.3242936451
2486,66381.32940846309
2487,82398.41815436166
2488,86251.59073648881
2489,91582.64541206695
2490,97400.29440086521
2491,100642.23749168497
2492,101930.38969916943
2493,102942.43404862843
2494,103624.30450525973
2495,98919.53800846823
2496,107936.52365859412
2497,104400.03838644363
2498,120249.35882981122
2499,133523.85918034613
2500,130603.8623687923
2501,133776.5610339325
2502,192136.94726228155
2503,204576.8436004538
2504,292319.45035804063
2505,288871.64136319235
2506,319795.1788066402
2507,300154.6921413541
2508,313906.6973270811
2509,343672.08045336604
2510,295888.9099262506
2511,297142.57159463316
2512,348286.1197546348
2513,368020.96461851895
2514,369689.59806693345
2515,355887.1897703856
2516,375419.5922474265
2517,427381.20939040184
2518,409948.94717119634
2519,429188.443413347
2520,387180.65859527886
2521,409890.4042293057
2522,437923.0248067081
2523,439971.7085638195
2524,393315.3460240215
2525,415225.2175915837
2526,427608.3585586101
2527,486229.95356203616
2528,495483.76041493565
2529,537545.4277225956
2530,492687.9359283298
2531,508019.54715520144
2532,498460.1295467615
2533,516183.5742719248
2534,471049.48782581463
2535,516463.39293529093
2536,553404.1807937324
2537,548111.4391857684
2538,554341.8893329799
2539,586962.9486449137
2540,562302.7718029246
2541,564614.10077589
2542,565488.3505536988
2543,574305.9901448786
2544,592571.1964893267
2545,565950.948325716
2546,600510.4365848973
2547,647210.9138170034
2548,673405.2732506767
2549,665156.9110998884
2550,692407.8525273353
2551,671484.3369600028
2552,623909.2268992141
2553,620604.3278012276
2554,628081.0978084058
2555,628744.6057637706
2556,645246.5650939569
2557,663554.481610842
2558,695357.5996234268
2559,700380.4180489331
2560,698978.3880087361
2561,699610.868843317
2562,690386.1100150198
2563,686162.2718706056
2564,685833.3588535711
2565,696408.3081704676
2566,684233.8660878912
2567,726182.3418623209
2568,726960.5097125992
2569,757403.0310211778
2570,714911.8360002786
2571,695995.3793284297
2572,734260.3102160469
2573,752463.3346353024
2574,745000.8651940823
2575,721610.6296826154
2576,739994.7094815895
2577,742440.3616276607
2578,701984.3158996627
2579,698246.1862633228
2580,710549.0142304599
2581,714575.3258075789
2582,693579.0944160223
2583,712124.0555820242
2584,682284.0094562396
2585,662211.2498797849
2586,621094.1860271022
2587,609671.162075445
2588,612220.5571665242
2589,626053.8649002314
2590,635328.8033930063
2591,610121.4383776858
2592,618270.718035765
2593,618339.8587184995
2594,590908.1811203957
2595,576920.0569918305
2596,568364.10498932
2597,533414.9901495948
2598,537588.2655786574
2599,529675.2006261349
2600,541285.2172460556
2601,523076.12785463035
2602,510383.3540978879
2603,525816.7291735858
2604,501304.15460166335
2605,529403.4898729324
2606,503764.10731369257
2607,480914.7396361381
2608,470538.4021973461
2609,497712.2865573317
2610,489870.97980184853
2611,475749.8093364239
2612,510827.373902522
2613,464506.11703555286
2614,483646.02005049586
2615,453121.0151204094
2616,494155.2123007104
2617,469287.3580432683
2618,456551.10801234096
2619,462760.6818869263
2620,469556.06823129207
2621,463627.4621726945
2622,472122.572928071
2623,457807.32335321605
2624,454429.3892219439
2625,460343.4393473342
2626,485022.9602584541
2627,498570.1289893761
2628,488529.21643247455
2629,471876.9096342921
2630,451452.3816719949
2631,484583.9201151803
2632,456502.2051841095
2633,438719.57909893245
2634,438041.89826123416
2635,451597.5579531938
2636,457394.6498784274
2637,442648.595754087
2638,445260.4919794202
2639,481584.5040891096
2640,490131.1990288347
2641,474394.12845196575
2642,473409.87923154235
2643,513529.41476684064
2644,550823.5670564324
2645,605192.8504671529
2646,568842.9185816646
2647,564643.9787440524
2648,586281.8203493506
2649,601152.046798639
2650,552129.9620617852
2651,548869.241497919
2652,555652.9447906315
2653,600648.9094758034
2654,550163.1873498708
2655,590677.6483361349
2656,621773.8459609821
2657,620501.478641592
2658,575673.162555553
2659,585426.1485389248
2660,595991.2662167251
2661,626736.6530829147
2662,605373.9696886837
2663,637410.3656834587
2664,645912.2436709404
2665,653576.6447645053
2666,671759.3036456332
2667,616797.7597420886
2668,635724.8779965937
2669,667913.6005555466
2670,669188.1384965554
2671,649924.3823657259
2672,673655.3416295052
2673,686784.9849079028
2674,700151.2897845432
2675,694670.7255647555
2676,706154.3992381096
2677,719915.9487747774
2678,748618.6530142128
2679,732621.8739448562
2680,737872.6076403186
2681,753573.7352768555
2682,760594.4193768725
2683,729828.6669725552
2684,745662.9686295763
2685,755005.6432852149
2686,741417.6157944128
2687,749207.9767836705
2688,749830.6259791553
2689,749651.4858538061
2690,754074.7019780725
2691,748815.2219543234
2692,761186.4883442596
2693,763226.808823958
2694,763291.7997888923
2695,755298.2303110436
2696,741299.6361252591
2697,753555.9872530326
2698,750820.6209626868
2699,746017.7375805974
2700,727256.6080381051
2701,734008.0712155998
2702,751930.9577624276
2703,762771.6167021692
2704,750125.255942978
2705,739193.622420691
2706,738314.0099306479
2707,756616.6914189234
2708,720946.6748345643
2709,724953.323133491
2710,756868.7388939336
2711,737469.957330063
2712,725890.6486218646
2713,732360.7609324977
2714,732036.8914186358
2715,733068.8304728568
2716,727190.5956041738
2717,725764.8164097965
2718,735511.8651046231
2719,745553.1607123986
2720,725032.0400880724
2721,719009.6504071876
2722,710763.7780870795
2723,727148.8430589214
2724,704544.5002570227
2725,714120.3890530393
2726,704539.9036465362
2727,696103.2081494257
2728,679591.9917564541
2729,666249.0529831201
2730,655925.7680903599
2731,720286.4866534397
2732,713479.9279919192
2733,697287.0907169506
2734,718480.0825740546
2735,696130.0855524093
2736,663261.6392177641
2737,639589.4782631248
2738,677504.364493832
2739,681306.9743606076
2740,693881.9599736333
2741,654613.5634800866
2742,672930.7370597571
2743,665643.6410769597
2744,678930.8459481448
2745,680227.1539471522
2746,632882.512828812
2747,611940.2277686596
2748,604311.5142481774
2749,621725.7730763108
2750,600942.1987615675
2751,630203.9019096121
2752,611170.9339302927
2753,625676.9428403378
2754,608635.8394051716
2755,592765.5309660062
2756,578922.7108022645
2757,644053.1700963974
2758,598891.8551173359
2759,592501.3535466567
2760,547689.8916990682
2761,533574.3393131271
2762,549370.1443573236
2763,575530.2845795974
2764,557702.3946494907
2765,545629.2695230544
2766,528309.3050517067
2767,569924.1435149908
2768,496810.90400929004
2769,522979.0882999152
2770,544617.3129560873
2771,594477.2576377317
2772,523842.931862317
2773,510872.8931147009
2774,484084.8048265204
2775,449934.2233752012
2776,447163.55256264657
2777,455145.37514702976
2778,420407.6405478716
2779,414283.67854359746
2780,410159.30594276637
2781,438143.7897936851
2782,414349.754819341
2783,419724.9162070006
2784,421397.9547404647
2785,413782.4564751312
2786,401699.75507684797
2787,404155.6219128892
2788,428238.7326133847
2789,407781.5495640896
2790,368409.44204644114
2791,392385.80923675
2792,388622.5897681713
2793,407092.153753832
2794,419473.187941052
2795,422317.4683632031
2796,400433.963464126
2797,415835.9922099784
2798,388709.0954238549
2799,344941.4472075775
2800,306004.9642962441
2801,296175.04892903566
2802,314325.30809041485
2803,327833.692920357
2804,289349.30580291525
2805,281812.0137576647
2806,264558.98742652684
2807,272231.400667537
2808,267895.8393515758
2809,235330.97679493017
2810,234302.8044076357
2811,248489.81174200773
2812,238384.19550832734
2813,241610.3138099201
2814,250890.23196405545
2815,255792.56492927484
2816,242444.27940415964
2817,250550.8808107078
2818,246552.57982874103
2819,266725.9221804943
2820,278266.1916204635
2821,265824.6353951711
2822,261266.21827287972
2823,252133.26397068799
2824,247982.04588777944
2825,217763.60934041813
2826,215309.68967965245
2827,220715.04824453592
2828,211079.03642177396
2829,210746.30885645375
2830,188712.98318433203
2831,167656.3255174216
2832,490558.300753206
2833,647942.1579352319
2834,758813.9989150986
2835,715979.4626275823
2836,695626.3736532629
2837,694758.5080566853
2838,686720.504677467
2839,662377.7493262962
2840,680394.6748626605
2841,705928.5907479599
2842,722859.7585823238
2843,518549.168785356
2844,294003.27815778553
2845,230053.3018546719
2846,193540.6052686926
2847,186943.24026566744
2848,151535.98062033392
2849,151426.00511839893
2850,155803.310999386
2851,143716.65938896593
2852,154071.55395904742
2853,167666.0294728931
2854,177402.81559639052
2855,169063.43098169751
2856,163696.71267371625
2857,175662.71123909205
2858,183690.11687746644
2859,181246.42786712386
2860,168307.27259621397
2861,153210.37579230964
2862,180598.56115577556
2863,193613.08168612048
2864,173346.59413020313
2865,172159.4396697972
2866,156116.45508877933
2867,170446.54788499698
2868,172396.4683584608
2869,164323.54350790754
2870,155103.7483805176
2871,140879.77663681656
2872,146578.2329620272
2873,152913.63904868066
2874,149304.14268392418
2875,153573.07708851062
2876,139388.99849727843
2877,150378.30511676334
2878,156648.08182035945
2879,169886.52750739083
2880,154782.70386685058
2881,135389.36481747963
2882,137770.65643651318
2883,135161.52934978902
2884,137062.72256000526
2885,142819.7936491454
2886,137008.70440656226
2887,141184.1664176965
2888,149465.78217247315
2889,159575.61196576618
2890,150255.1063794531
2891,130342.58975190297
2892,137346.29192984477
2893,136065.16232171468
2894,134308.4910141211
2895,157993.3724498637
2896,159029.4133405257
2897,169528.07169170864
2898,148260.15348762926
2899,146515.2290735012
2900,143752.8816372268
2901,144329.06197357457
2902,142953.09535325412
2903,142053.03752281796
2904,132941.6058916021
2905,123987.93535883725
2906,117322.88207430765
2907,127205.45895644743
2908,129899.16846425924
2909,127052.9967284184
2910,127249.40606399812
2911,120629.97573459242
2912,123263.2270461442
2913,119681.00709569827
2914,100136.77792292647
2915,88717.41689525079
2916,86671.62996037304
2917,102849.19308174588
2918,110068.1538903527
2919,120156.9637669418
2920,117223.32076800615
2921,106423.97546105739
2922,105270.38583347481
2923,109217.97247578576
2924,112284.91717883013
2925,110274.80983680859
2926,100350.60011281446
2927,105915.94625935331
2928,107095.76689156983
2929,110743.99927594699
2930,111170.03164996207
2931,93460.97527324874
2932,98290.14552155789
2933,96646.93707489688
2934,97580.05698388442
2935,100258.1571685858
2936,91287.37703012116
2937,99350.91713426448
2938,108300.93272327445
2939,113739.02617742121
2940,102461.01092220563
2941,82894.65258124098
2942,86608.86547864322
2943,90736.81322096381
2944,97068.42870001122
2945,98571.05747595988
2946,83473.25890645664
2947,84003.93599107862
2948,80881.33718815073
2949,89799.11266194284
2950,91589.93135889713
2951,83532.52006873582
2952,87991.24820110109
2953,89381.50740715303
2954,93127.95243954659
2955,96737.16151614767
2956,82400.29350759834
2957,80682.46196257044
2958,80098.17371605895
2959,83818.99424103554
2960,90814.85185628943
2961,81944.7582360683
2962,84736.82403597422
2963,83691.6697266046
2964,91733.15248459391
2965,94881.9743119292
2966,81397.28277458157
2967,81315.62909663375
2968,77122.9696973078
2969,80590.17064264603
2970,83628.97706691362
2971,72848.45711437054
2972,72308.81823534518
2973,77808.27963157743
2974,81269.7906753933
2975,81793.01422842778
2976,66872.91136327013
2977,65945.86440667883
2978,70033.67160950787
2979,80146.83713749424
2980,82556.33885734342
2981,71607.81917569973
2982,73686.65222867578
2983,77630.40038202144
2984,85130.33698684257
2985,85572.71286480967
2986,68119.32698595524
2987,70033.73545132019
2988,73508.90066274442
2989,76293.58475310169
2990,78566.78420366347
2991,62727.279438938946
2992,64639.9322544653
2993,68736.51770648733
2994,74686.68633719347
2995,78744.39212551713
2996,68466.96161445044
2997,67915.256632898
2998,70190.25961465761
2999,72429.95807420835
3000,75306.20728387497
3001,63409.70053120144
3002,67958.01468669437
3003,70351.73151844926
3004,74391.96061065234
3005,76041.72880352847
3006,61822.704800281674
3007,67770.35167940147
3008,109815.32435314171
3009,107018.63800206967
3010,97795.95403267257
3011,87777.53773438465
3012,85544.85389396176
3013,83299.44957243558
3014,80006.00209953263
3015,77328.95530473441
3016,63634.95040549338
3017,66683.22137843631
3018,71332.78864825703
3019,76420.42247371376
3020,79093.78240385093
3021,64735.21615934186
3022,67143.48892430402
3023,68757.63338590972
3024,73713.01889716089
3025,74494.50652167946
3026,61790.065673736855
3027,63451.78824596852
3028,69445.67255765572
3029,74588.24226260744
3030,73769.77426830679
3031,59768.3550823275
3032,62320.527292242274
3033,68129.39803184755
3034,74820.7062616907
3035,77616.7701550927
3036,63752.86623283476
3037,64004.92966829799
3038,65254.633144317195
3039,68056.50664263964
3040,70397.47417697124
3041,57153.77750087716
3042,59877.7799486313
3043,63317.880044642836
3044,69908.11072514206
3045,70847.28762607276
3046,57228.72778853215
3047,59409.276808975264
3048,62575.00075612031
3049,68781.15909374692
3050,72042.13502486236
3051,61812.761438013986
3052,61742.66312809475
3053,64537.17885754816
3054,70334.79747773334
3055,73381.13723585382
3056,60746.22012151964
3057,61629.90252709761
3058,65704.63811885566
3059,123665.27883940935
3060,117607.28936793376
3061,88069.47836186364
3062,74566.55200687423
3063,70300.80171267688
3064,72273.14662271552
3065,72417.10990948044
3066,57304.667624277994
3067,59531.77328635007
3068,62385.19904811494
3069,67610.7950299792
3070,69698.50209486671
3071,56605.50401673652
3072,57253.482451256365
3073,59620.91241679154
3074,67265.92155986652
3075,71123.19597843476
3076,58798.50219058059
3077,60426.56416727044
3078,63283.83639822714
3079,68543.97080055252
3080,69883.77103419788
3081,57306.24770913273
3082,59339.91267989762
3083,65392.22821030393
3084,70073.14180997014
3085,70873.75005727634
3086,56838.01589717902
3087,59340.77454436384
3088,62891.97535425238
3089,67068.02790215053
3090,69444.47552367486
3091,58916.40205746889
3092,63221.654473034665
3093,65911.9165229816
3094,68879.18819655292
3095,69682.84489039704
3096,57452.26989434473
3097,60032.89959209785
3098,65555.9505379796
3099,68910.88565636612
3100,69290.69655826688
3101,57539.63741449453
3102,59544.44588609412
3103,63345.12453804724
3104,67170.8291804269
3105,70131.70071231388
3106,57415.129920031875
3107,60445.046371934935
3108,67120.95276455767
3109,71794.7001207918
3110,70533.23379085399
3111,58160.53096014075
3112,62333.710626484826
3113,64449.42828652449
3114,69197.64711682126
3115,68231.19380158
3116,55514.814534734935
3117,56093.47672153637
3118,58940.42253935151
3119,64227.737593268976
3120,67402.11210598238
3121,54413.14426101558
3122,61025.5120899342
3123,63802.39151873626
3124,68923.43057248555
3125,69558.05010777898
3126,57070.09684538841
3127,62016.879672430456
3128,67125.27804734185
3129,75407.07734732889
3130,74057.26990960352
3131,62221.12559047155
3132,64781.21418511309
3133,66507.08181826584
3134,73666.15900692344
3135,76045.6550749857
3136,62763.73311376944
3137,64468.42122568749
3138,68225.70340572111
3139,74121.3511287123
3140,74593.70073756017
3141,62149.22374935448
3142,61988.78927501291
3143,65515.66635441035
3144,71294.48356086947
3145,72810.18394788913
3146,61623.69391085021
3147,64299.41598804295
3148,68303.81386308558
3149,73238.91363847442
3150,77652.17044002004
3151,64433.53167525865
3152,68533.86783375405
3153,70651.22942046076
3154,75357.40841734968
3155,76653.81217907555
3156,60974.9653350357
3157,65941.0603103023
3158,72729.80710618757
3159,82393.23100711126
3160,82080.39814655297
3161,65590.69644433074
3162,65994.84703717567
3163,70688.11402752437
3164,77457.46887291968
3165,81735.26930919103
3166,67646.56240532734
3167,68961.30472764
3168,72390.61555737071
3169,78748.92489419132
3170,78372.43376653083
3171,64332.342402743176
3172,69569.04685994983
3173,76351.26583052613
3174,82691.02912086993
3175,85657.28730567079
3176,71621.30575855076
3177,78322.19026024081
3178,79356.39569879882
3179,85084.60230854712
3180,83247.42647562735
3181,69282.30135994777
3182,73069.42958723754
3183,78161.99519269541
3184,83337.02047898155
3185,86821.45073341765
3186,72715.09156844951
3187,76312.65749453008
3188,79866.44389781728
3189,87605.49203042872
3190,86367.64717104658
3191,77581.86464421079
3192,96916.3974042153
3193,103829.84322000016
3194,107985.29880320095
3195,101290.48725390714
3196,85292.42336807773
3197,99887.5873690173
3198,99872.81596969347
3199,103920.9774070764
3200,103143.1207856331
3201,89920.05299514253
3202,96391.07505160104
3203,107592.32052751072
3204,110864.2293689847
3205,120154.94476962741
3206,107777.30217868648
3207,116325.33779647015
3208,119827.85922447033
3209,138765.60714072548
3210,146159.83766481
3211,131340.5889026532
3212,146643.02442129795
3213,153815.58021258004
3214,165391.77663242817
3215,155811.38698864356
3216,144376.80766895786
3217,194128.7958459817
3218,195744.44059017673
3219,199029.62852861173
3220,216111.54284229875
3221,222708.42903173156
3222,281383.57135523483
3223,274614.40803527646
3224,273059.01400145143
3225,281354.6669747103
3226,285833.4095152356
3227,300484.5627855733
3228,313475.9246985018
3229,348931.5604771152
3230,354910.15467475355
3231,387293.8501285091
3232,402659.99977584183
3233,391842.8665439375
3234,456464.0916221589
3235,472937.5136622414
3236,447147.65595138073
3237,458320.03694789857
3238,481760.00523115695
3239,486714.64060111344
3240,482277.69848719984
3241,466517.29372793064
3242,557279.0595920458
3243,583577.9280724749
3244,575364.6789184585
3245,527554.4394629225
3246,540593.172000587
3247,558441.4274688214
3248,539674.4244795963
3249,566071.9924018607
3250,571140.2023559213
3251,533135.7460625395
3252,519460.19144705683
3253,560154.814027667
3254,591219.5376390442
3255,594865.8627492785
3256,593020.8343734443
3257,601916.9355519563
3258,613555.2340947315
3259,648426.398081623
3260,620373.7311751544
3261,600485.0275435969
3262,628890.292779468
3263,593207.3163072094
3264,590352.6296696514
3265,640158.5641780794
3266,610824.9751493707
3267,669412.4147832096
3268,647080.1019435748
3269,671978.600270927
3270,677275.9384893775
3271,677733.0458655357
3272,675418.1417510808
3273,679963.9979967996
3274,686237.4136836976
3275,680664.2149942443
3276,706192.7043254972
3277,703915.9137729928
3278,725127.738964729
3279,707468.263735503
3280,691912.5677474141
3281,707568.0484881476
3282,718439.4153396115
3283,728225.7905908227
3284,697850.3670269847
3285,701924.1769124642
3286,696765.8861612305
3287,729753.5251594633
3288,739547.561428152
3289,751613.0893789232
3290,753552.2844279185
3291,737150.0460085645
3292,745279.1516539529
3293,746795.7139054388
3294,749616.117489785
3295,755008.0054322705
3296,755010.6229465753
3297,778675.6974600479
3298,734326.3226499781
3299,747752.6388301924
3300,763818.8139495328
3301,761819.671438776
3302,782924.6892785132
3303,753094.5386336371
3304,750028.1525464505
3305,711756.1990594789
3306,699092.2818019018
3307,676144.1508406997
3308,678041.8487116918
3309,685645.9831344336
3310,693000.7514382824
3311,656591.0636164695
3312,623234.2274176329
3313,603653.1774796098
3314,619788.940174371
3315,616061.4721206874
3316,611515.6797167808
3317,600223.4037967399
3318,586564.2565270215
3319,546498.2204304412
3320,534312.797556147
3321,536278.4231154397
3322,592233.9201948792
3323,591290.0189998373
3324,616289.515074268
3325,560958.3909192458
3326,577528.9801976681
3327,551252.9670860469
3328,529407.894957982
3329,516829.3342034668
3330,532063.0759320632
3331,500990.69130320847
3332,492794.5517548919
3333,486527.1371983513
3334,501472.82466979325
3335,502484.39818588644
3336,471822.0056757033
3337,501100.6907458231
3338,517177.0805551335
3339,494439.30836550146
3340,486350.2315364331
3341,466141.6165833771
3342,458237.6810100153
3343,449562.7917111665
3344,470462.11123163253
3345,450894.5957578197
3346,409523.88838481903
3347,449790.1004839055
3348,453152.7445011288
3349,435571.6670174226
3350,440910.05552119017
3351,436223.36423750967
3352,438757.2457681969
3353,462719.37623436004
3354,466765.79798235744
3355,498906.06460576504
3356,484376.49806697667
3357,547433.119929947
3358,546955.5193320364
3359,530059.9113871306
3360,545196.2943519503
3361,519954.5824416056
3362,506594.15101169795
3363,522638.87528210133
3364,510965.78295161575
3365,579169.9701413512
3366,539961.0742168799
3367,549310.0053701252
3368,596114.5447563007
3369,591314.0873630792
3370,591381.0574241951
3371,581550.184429802
3372,623878.5189874917
3373,621395.391697593
3374,621286.3498821631
3375,618986.1932263523
3376,597151.3996300697
3377,605666.6205563247
3378,639442.8336202428
3379,687076.0397302359
3380,704153.3414729834
3381,685004.9474970028
3382,669042.9622153565
3383,648445.805992566
3384,703063.6894204319
3385,693942.2266444564
3386,689305.2681325674
3387,721949.4381805584
3388,720520.5307373777
3389,732931.5705763847
3390,697955.6421754882
3391,659031.6084175557
3392,652927.3735332862
3393,651119.8203012794
3394,674975.3987826928
3395,651439.348571904
3396,653479.0944752917
3397,662797.7646095008
3398,699067.8942295983
3399,716627.010129869
3400,702412.439093031
3401,680228.5584670231
3402,706297.0856886283
3403,717706.2559670135
3404,719210.4329069108
3405,668757.0147380084
3406,727826.1408457458
3407,750127.298880972
